"2,05	0,00	0,01"
"2,07	0,00	0,01"
"2,10	0,01	0,01"
"2,12	0,01	0,01"
"2,14	0,01	0,01"
"2,17	0,01	0,01"
"2,19	0,01	0,01"
"2,22	0,01	0,01"
"2,24	0,01	0,01"
"2,27	0,01	0,01"
"2,29	0,01	0,01"
"2,31	0,01	0,01"
"2,34	0,01	0,01"
"2,36	0,01	0,01"
"2,39	0,01	0,01"
"2,41	0,01	0,01"
"2,44	0,01	0,01"
"2,46	0,01	0,01"
"2,49	0,01	0,01"
"2,51	0,01	0,01"
"2,53	0,01	0,01"
"2,56	0,01	0,01"
"2,58	0,01	0,01"
"2,61	0,01	0,01"
"2,63	0,01	0,01"
"2,66	0,01	0,01"
"2,68	0,01	0,01"
"2,71	0,01	0,01"
"2,73	0,01	0,01"
"2,75	0,01	0,01"
"2,78	0,01	0,01"
"2,80	0,01	0,01"
"2,83	0,01	0,01"
"2,85	0,01	0,01"
"2,88	0,01	0,01"
"2,90	0,01	0,01"
"2,93	0,01	0,01"
"2,95	0,01	0,01"
"2,97	0,01	0,01"
"3,00	0,01	0,01"
"3,02	0,01	0,01"
"3,05	0,01	0,01"
"3,07	0,01	0,01"
"3,10	0,01	0,01"
"3,12	0,01	0,01"
"3,15	0,01	0,01"
"3,17	0,01	0,01"
"3,19	0,01	0,01"
"3,22	0,01	0,01"
"3,24	0,01	0,01"
"3,27	0,01	0,01"
"3,29	0,01	0,01"
"3,32	0,01	0,01"
"3,34	0,01	0,01"
"3,36	0,01	0,01"
"3,39	0,01	0,01"
"3,41	0,01	0,01"
"3,44	0,01	0,01"
"3,46	0,01	0,01"
"3,49	0,01	0,01"
"3,51	0,01	0,01"
"3,54	0,01	0,01"
"3,56	0,01	0,01"
"3,58	0,01	0,01"
"3,61	0,01	0,01"
"3,63	0,01	0,01"
"3,66	0,01	0,01"
"3,68	0,01	0,01"
"3,71	0,01	0,01"
"3,73	0,01	0,01"
"3,76	0,01	0,01"
"3,78	0,01	0,01"
"3,80	0,00	0,01"
"3,83	0,00	0,01"
"3,85	0,00	0,01"
"3,88	0,00	0,01"
"3,90	0,00	0,01"
"3,93	0,01	0,01"
"3,95	0,01	0,01"
"3,98	0,01	0,01"
"4,00	0,01	0,01"
"4,02	0,00	0,01"
"4,05	0,02	0,01"
"4,07	0,02	0,01"
"4,10	0,02	0,01"
"4,12	0,02	0,01"
"4,15	0,03	0,01"
"4,17	0,01	0,01"
"4,20	0,01	0,01"
"4,22	0,01	0,01"
"4,24	0,01	0,01"
"4,27	0,01	0,01"
"4,29	0,01	0,01"
"4,32	0,01	0,01"
"4,34	0,01	0,01"
"4,37	0,01	0,01"
"4,39	0,01	0,01"
"4,42	0,01	0,01"
"4,44	0,01	0,01"
"4,46	0,01	0,01"
"4,49	0,01	0,01"
"4,51	0,03	0,01"
"4,54	0,03	0,01"
"4,56	0,03	0,01"
"4,59	0,03	0,01"
"4,61	0,02	0,01"
"4,63	0,01	0,01"
"4,66	0,01	0,01"
"4,68	0,01	0,01"
"4,71	0,01	0,01"
"4,73	0,01	0,01"
"4,76	0,01	0,01"
"4,78	0,01	0,01"
"4,81	0,01	0,01"
"4,83	0,01	0,01"
"4,85	0,01	0,01"
"4,88	0,01	0,01"
"4,90	0,01	0,01"
"4,93	0,01	0,01"
"4,95	0,01	0,01"
"4,98	0,01	0,01"
"5,00	0,01	0,01"
"5,03	0,01	0,01"
"5,05	0,01	0,01"
"5,07	0,01	0,01"
"5,10	0,01	0,01"
"5,12	0,01	0,01"
"5,15	0,01	0,01"
"5,17	0,01	0,01"
"5,20	0,01	0,01"
"5,22	0,01	0,01"
"5,25	0,01	0,01"
"5,27	0,01	0,01"
"5,29	0,01	0,01"
"5,32	0,01	0,01"
"5,34	0,01	0,02"
"5,37	0,01	0,02"
"5,39	0,01	0,02"
"5,42	0,01	0,02"
"5,44	0,01	0,02"
"5,47	0,01	0,02"
"5,49	0,01	0,03"
"5,51	0,03	0,03"
"5,54	0,03	0,03"
"5,56	0,02	0,03"
"5,59	0,02	0,04"
"5,61	0,03	0,04"
"5,64	0,01	0,04"
"5,66	0,01	0,05"
"5,68	0,02	0,05"
"5,71	0,04	0,05"
"5,73	0,03	0,06"
"5,76	0,04	0,06"
"5,78	0,06	0,06"
"5,81	0,05	0,07"
"5,83	0,06	0,07"
"5,86	0,06	0,08"
"5,88	0,07	0,08"
"5,90	0,07	0,09"
"5,93	0,08	0,09"
"5,95	0,08	0,10"
"5,98	0,12	0,10"
"6,00	0,12	0,11"
"6,03	0,11	0,11"
"6,05	0,12	0,12"
"6,08	0,13	0,13"
"6,10	0,11	0,13"
"6,12	0,13	0,14"
"6,15	0,13	0,15"
"6,17	0,15	0,15"
"6,20	0,13	0,16"
"6,22	0,14	0,17"
"6,25	0,18	0,17"
"6,27	0,19	0,18"
"6,30	0,20	0,19"
"6,32	0,22	0,19"
"6,34	0,23	0,20"
"6,37	0,21	0,21"
"6,39	0,21	0,22"
"6,42	0,21	0,22"
"6,44	0,22	0,23"
"6,47	0,21	0,24"
"6,49	0,21	0,24"
"6,52	0,24	0,25"
"6,54	0,25	0,26"
"6,56	0,26	0,26"
"6,59	0,28	0,27"
"6,61	0,28	0,28"
"6,64	0,29	0,29"
"6,66	0,30	0,29"
"6,69	0,30	0,30"
"6,71	0,33	0,31"
"6,73	0,33	0,32"
"6,76	0,33	0,32"
"6,78	0,34	0,33"
"6,81	0,36	0,34"
"6,83	0,34	0,34"
"6,86	0,35	0,35"
"6,88	0,35	0,36"
"6,91	0,36	0,37"
"6,93	0,35	0,38"
"6,95	0,36	0,38"
"6,98	0,40	0,39"
"7,00	0,40	0,40"
"7,03	0,42	0,41"
"7,05	0,44	0,41"
"7,08	0,43	0,42"
"7,10	0,42	0,43"
"7,13	0,42	0,43"
"7,15	0,43	0,44"
"7,17	0,44	0,45"
"7,20	0,44	0,45"
"7,22	0,45	0,46"
"7,25	0,48	0,47"
"7,27	0,49	0,47"
"7,30	0,49	0,48"
"7,32	0,53	0,48"
"7,35	0,52	0,49"
"7,37	0,52	0,50"
"7,39	0,52	0,50"
"7,42	0,51	0,51"
"7,44	0,52	0,52"
"7,47	0,51	0,52"
"7,49	0,52	0,53"
"7,52	0,54	0,53"
"7,54	0,54	0,54"
"7,57	0,56	0,54"
"7,59	0,56	0,55"
"7,61	0,57	0,55"
"7,64	0,58	0,56"
"7,66	0,56	0,56"
"7,69	0,56	0,57"
"7,71	0,58	0,57"
"7,74	0,58	0,58"
"7,76	0,56	0,58"
"7,78	0,59	0,58"
"7,81	0,60	0,59"
"7,83	0,58	0,59"
"7,86	0,60	0,59"
"7,88	0,61	0,60"
"7,91	0,64	0,60"
"7,93	0,61	0,60"
"7,96	0,62	0,61"
"7,98	0,63	0,61"
"8,00	0,61	0,61"
"8,03	0,61	0,62"
"8,05	0,62	0,62"
"8,08	0,63	0,63"
"8,10	0,63	0,63"
"8,13	0,65	0,63"
"8,15	0,65	0,63"
"8,18	0,65	0,64"
"8,20	0,65	0,64"
"8,22	0,63	0,64"
"8,25	0,63	0,65"
"8,27	0,63	0,65"
"8,30	0,65	0,65"
"8,32	0,66	0,66"
"8,35	0,65	0,66"
"8,37	0,67	0,66"
"8,40	0,64	0,66"
"8,42	0,65	0,67"
"8,44	0,67	0,67"
"8,47	0,69	0,67"
"8,49	0,69	0,67"
"8,52	0,71	0,68"
"8,54	0,71	0,68"
"8,57	0,68	0,68"
"8,59	0,68	0,68"
"8,62	0,67	0,69"
"8,64	0,68	0,69"
"8,66	0,67	0,69"
"8,69	0,67	0,69"
"8,71	0,71	0,69"
"8,74	0,70	0,70"
"8,76	0,71	0,70"
"8,79	0,73	0,70"
"8,81	0,73	0,71"
"8,84	0,72	0,71"
"8,86	0,72	0,71"
"8,88	0,73	0,71"
"8,91	0,73	0,72"
"8,93	0,72	0,72"
"8,96	0,71	0,72"
"8,98	0,71	0,72"
"9,01	0,71	0,72"
"9,03	0,71	0,72"
"9,05	0,73	0,73"
"9,08	0,73	0,73"
"9,10	0,74	0,73"
"9,13	0,71	0,74"
"9,15	0,70	0,74"
"9,18	0,73	0,75"
"9,20	0,74	0,75"
"9,23	0,74	0,75"
"9,25	0,76	0,76"
"9,27	0,77	0,76"
"9,30	0,75	0,76"
"9,32	0,74	0,76"
"9,35	0,75	0,77"
"9,37	0,75	0,77"
"9,40	0,73	0,78"
"9,42	0,74	0,78"
"9,45	0,77	0,78"
"9,47	0,77	0,79"
"9,49	0,78	0,79"
"9,52	0,82	0,80"
"9,54	0,81	0,81"
"9,57	0,82	0,81"
"9,59	0,83	0,82"
"9,62	0,83	0,82"
"9,64	0,84	0,83"
"9,67	0,83	0,84"
"9,69	0,83	0,85"
"9,71	0,82	0,85"
"9,74	0,83	0,86"
"9,76	0,84	0,87"
"9,79	0,85	0,88"
"9,81	0,87	0,89"
"9,84	0,87	0,90"
"9,86	0,86	0,91"
"9,89	0,87	0,92"
"9,91	0,89	0,93"
"9,93	0,90	0,94"
"9,96	0,91	0,95"
"9,98	0,95	0,97"
"10,01	0,96	0,98"
"10,03	0,98	0,99"
"10,06	0,98	1,00"
"10,08	0,98	1,01"
"10,10	0,99	1,03"
"10,13	0,97	1,04"
"10,15	0,99	1,06"
"10,18	1,03	1,07"
"10,20	1,04	1,09"
"10,23	1,06	1,10"
"10,25	1,11	1,12"
"10,28	1,13	1,14"
"10,30	1,13	1,16"
"10,32	1,17	1,18"
"10,35	1,19	1,19"
"10,37	1,21	1,21"
"10,40	1,22	1,23"
"10,42	1,22	1,25"
"10,45	1,24	1,28"
"10,47	1,26	1,30"
"10,50	1,28	1,32"
"10,52	1,31	1,34"
"10,54	1,33	1,37"
"10,57	1,37	1,39"
"10,59	1,37	1,41"
"10,62	1,41	1,44"
"10,64	1,43	1,46"
"10,67	1,47	1,49"
"10,69	1,47	1,51"
"10,72	1,51	1,54"
"10,74	1,54	1,56"
"10,76	1,56	1,58"
"10,79	1,58	1,61"
"10,81	1,61	1,63"
"10,84	1,65	1,66"
"10,86	1,65	1,68"
"10,89	1,69	1,71"
"10,91	1,76	1,73"
"10,94	1,78	1,76"
"10,96	1,81	1,79"
"10,98	1,87	1,81"
"11,01	1,88	1,84"
"11,03	1,89	1,86"
"11,06	1,92	1,89"
"11,08	1,94	1,91"
"11,11	1,96	1,94"
"11,13	1,99	1,96"
"11,15	1,99	1,98"
"11,18	2,02	2,01"
"11,20	2,05	2,03"
"11,23	2,07	2,05"
"11,25	2,10	2,08"
"11,28	2,12	2,10"
"11,30	2,15	2,13"
"11,33	2,18	2,15"
"11,35	2,20	2,17"
"11,37	2,22	2,19"
"11,40	2,25	2,21"
"11,42	2,27	2,23"
"11,45	2,28	2,24"
"11,47	2,29	2,26"
"11,50	2,31	2,28"
"11,52	2,33	2,29"
"11,55	2,34	2,31"
"11,57	2,36	2,33"
"11,59	2,36	2,34"
"11,62	2,38	2,35"
"11,64	2,43	2,37"
"11,67	2,45	2,38"
"11,69	2,45	2,39"
"11,72	2,51	2,40"
"11,74	2,50	2,42"
"11,77	2,49	2,43"
"11,79	2,50	2,44"
"11,81	2,50	2,44"
"11,84	2,51	2,45"
"11,86	2,50	2,46"
"11,89	2,50	2,46"
"11,91	2,50	2,47"
"11,94	2,51	2,47"
"11,96	2,52	2,48"
"11,99	2,53	2,48"
"12,01	2,54	2,49"
"12,03	2,54	2,49"
"12,06	2,54	2,49"
"12,08	2,53	2,50"
"12,11	2,54	2,50"
"12,13	2,53	2,50"
"12,16	2,51	2,49"
"12,18	2,52	2,49"
"12,21	2,52	2,49"
"12,23	2,53	2,48"
"12,25	2,53	2,48"
"12,28	2,52	2,48"
"12,30	2,53	2,47"
"12,33	2,47	2,47"
"12,35	2,46	2,46"
"12,38	2,46	2,46"
"12,40	2,47	2,45"
"12,42	2,45	2,45"
"12,45	2,49	2,44"
"12,47	2,48	2,43"
"12,50	2,47	2,42"
"12,52	2,47	2,41"
"12,55	2,45	2,40"
"12,57	2,44	2,40"
"12,60	2,41	2,39"
"12,62	2,37	2,37"
"12,64	2,36	2,37"
"12,67	2,34	2,35"
"12,69	2,35	2,34"
"12,72	2,34	2,33"
"12,74	2,33	2,32"
"12,77	2,34	2,31"
"12,79	2,33	2,30"
"12,82	2,32	2,29"
"12,84	2,30	2,28"
"12,86	2,30	2,27"
"12,89	2,26	2,26"
"12,91	2,24	2,24"
"12,94	2,23	2,23"
"12,96	2,21	2,22"
"12,99	2,20	2,20"
"13,01	2,17	2,19"
"13,04	2,18	2,18"
"13,06	2,14	2,16"
"13,08	2,12	2,15"
"13,11	2,14	2,14"
"13,13	2,13	2,13"
"13,16	2,12	2,12"
"13,18	2,10	2,11"
"13,21	2,10	2,10"
"13,23	2,09	2,08"
"13,26	2,07	2,07"
"13,28	2,07	2,06"
"13,30	2,05	2,05"
"13,33	2,02	2,04"
"13,35	1,99	2,03"
"13,38	1,98	2,02"
"13,40	1,97	2,01"
"13,43	1,95	2,00"
"13,45	1,97	2,00"
"13,47	1,93	1,99"
"13,50	1,95	1,98"
"13,52	1,93	1,98"
"13,55	1,92	1,97"
"13,57	1,93	1,97"
"13,60	1,93	1,96"
"13,62	1,92	1,95"
"13,65	1,91	1,95"
"13,67	1,91	1,94"
"13,69	1,90	1,94"
"13,72	1,89	1,93"
"13,74	1,88	1,93"
"13,77	1,87	1,93"
"13,79	1,89	1,93"
"13,82	1,88	1,93"
"13,84	1,92	1,93"
"13,87	1,92	1,93"
"13,89	1,92	1,93"
"13,91	1,93	1,93"
"13,94	1,92	1,94"
"13,96	1,92	1,94"
"13,99	1,92	1,95"
"14,01	1,91	1,95"
"14,04	1,91	1,96"
"14,06	1,88	1,97"
"14,09	1,87	1,98"
"14,11	1,88	1,98"
"14,13	1,90	1,99"
"14,16	1,91	2,01"
"14,18	1,94	2,02"
"14,21	1,96	2,03"
"14,23	1,98	2,05"
"14,26	1,99	2,06"
"14,28	2,00	2,08"
"14,31	2,03	2,10"
"14,33	2,05	2,11"
"14,35	2,05	2,13"
"14,38	2,07	2,15"
"14,40	2,10	2,17"
"14,43	2,13	2,19"
"14,45	2,13	2,21"
"14,48	2,17	2,24"
"14,50	2,20	2,26"
"14,52	2,22	2,29"
"14,55	2,26	2,32"
"14,57	2,29	2,35"
"14,60	2,30	2,39"
"14,62	2,34	2,42"
"14,65	2,37	2,45"
"14,67	2,40	2,49"
"14,70	2,46	2,52"
"14,72	2,52	2,56"
"14,74	2,52	2,60"
"14,77	2,56	2,64"
"14,79	2,59	2,68"
"14,82	2,59	2,73"
"14,84	2,65	2,77"
"14,87	2,71	2,82"
"14,89	2,75	2,87"
"14,92	2,82	2,92"
"14,94	2,89	2,97"
"14,96	2,94	3,02"
"14,99	2,99	3,08"
"15,01	3,07	3,13"
"15,04	3,09	3,19"
"15,06	3,14	3,24"
"15,09	3,19	3,30"
"15,11	3,22	3,36"
"15,14	3,27	3,43"
"15,16	3,37	3,49"
"15,18	3,42	3,55"
"15,21	3,49	3,62"
"15,23	3,61	3,69"
"15,26	3,67	3,76"
"15,28	3,76	3,83"
"15,31	3,87	3,90"
"15,33	3,93	3,97"
"15,36	4,01	4,04"
"15,38	4,09	4,12"
"15,40	4,12	4,19"
"15,43	4,21	4,26"
"15,45	4,30	4,34"
"15,48	4,34	4,41"
"15,50	4,43	4,49"
"15,53	4,53	4,56"
"15,55	4,58	4,64"
"15,57	4,69	4,72"
"15,60	4,81	4,79"
"15,62	4,89	4,87"
"15,65	4,99	4,94"
"15,67	5,09	5,02"
"15,70	5,15	5,09"
"15,72	5,22	5,17"
"15,75	5,31	5,24"
"15,77	5,37	5,31"
"15,79	5,45	5,38"
"15,82	5,56	5,44"
"15,84	5,60	5,51"
"15,87	5,68	5,57"
"15,89	5,78	5,64"
"15,92	5,83	5,70"
"15,94	5,89	5,76"
"15,97	6,00	5,82"
"15,99	6,06	5,88"
"16,01	6,11	5,93"
"16,04	6,19	5,98"
"16,06	6,22	6,03"
"16,09	6,25	6,08"
"16,11	6,32	6,13"
"16,14	6,32	6,17"
"16,16	6,40	6,21"
"16,19	6,45	6,24"
"16,21	6,47	6,28"
"16,23	6,51	6,31"
"16,26	6,53	6,34"
"16,28	6,54	6,36"
"16,31	6,56	6,39"
"16,33	6,61	6,41"
"16,36	6,60	6,43"
"16,38	6,62	6,44"
"16,41	6,63	6,45"
"16,43	6,64	6,46"
"16,45	6,65	6,47"
"16,48	6,65	6,47"
"16,50	6,68	6,47"
"16,53	6,68	6,46"
"16,55	6,66	6,46"
"16,58	6,64	6,45"
"16,60	6,62	6,44"
"16,63	6,62	6,42"
"16,65	6,56	6,41"
"16,67	6,56	6,39"
"16,70	6,53	6,37"
"16,72	6,50	6,35"
"16,75	6,48	6,32"
"16,77	6,43	6,29"
"16,80	6,43	6,27"
"16,82	6,38	6,23"
"16,84	6,35	6,20"
"16,87	6,30	6,16"
"16,89	6,28	6,12"
"16,92	6,21	6,08"
"16,94	6,15	6,04"
"16,97	6,10	6,00"
"16,99	5,99	5,95"
"17,02	5,93	5,91"
"17,04	5,89	5,86"
"17,06	5,84	5,81"
"17,09	5,82	5,76"
"17,11	5,78	5,71"
"17,14	5,74	5,65"
"17,16	5,70	5,60"
"17,19	5,62	5,55"
"17,21	5,55	5,49"
"17,24	5,49	5,44"
"17,26	5,43	5,38"
"17,28	5,31	5,32"
"17,31	5,29	5,26"
"17,33	5,22	5,20"
"17,36	5,14	5,15"
"17,38	5,08	5,09"
"17,41	5,02	5,03"
"17,43	4,96	4,97"
"17,46	4,91	4,91"
"17,48	4,85	4,85"
"17,50	4,77	4,80"
"17,53	4,71	4,74"
"17,55	4,65	4,68"
"17,58	4,55	4,62"
"17,60	4,51	4,57"
"17,63	4,48	4,51"
"17,65	4,42	4,45"
"17,68	4,38	4,40"
"17,70	4,32	4,34"
"17,72	4,24	4,28"
"17,75	4,16	4,23"
"17,77	4,12	4,18"
"17,80	4,04	4,13"
"17,82	4,01	4,08"
"17,85	3,95	4,03"
"17,87	3,88	3,98"
"17,89	3,87	3,93"
"17,92	3,82	3,88"
"17,94	3,76	3,84"
"17,97	3,74	3,79"
"17,99	3,69	3,75"
"18,02	3,62	3,71"
"18,04	3,58	3,67"
"18,07	3,54	3,63"
"18,09	3,49	3,59"
"18,11	3,45	3,56"
"18,14	3,41	3,52"
"18,16	3,37	3,49"
"18,19	3,35	3,46"
"18,21	3,32	3,42"
"18,24	3,30	3,40"
"18,26	3,27	3,37"
"18,29	3,23	3,35"
"18,31	3,20	3,32"
"18,33	3,17	3,30"
"18,36	3,18	3,28"
"18,38	3,14	3,26"
"18,41	3,14	3,24"
"18,43	3,13	3,23"
"18,46	3,10	3,22"
"18,48	3,08	3,21"
"18,51	3,07	3,20"
"18,53	3,07	3,19"
"18,55	3,06	3,19"
"18,58	3,04	3,19"
"18,60	3,04	3,19"
"18,63	3,06	3,19"
"18,65	3,06	3,19"
"18,68	3,05	3,20"
"18,70	3,08	3,20"
"18,73	3,08	3,21"
"18,75	3,07	3,23"
"18,77	3,08	3,24"
"18,80	3,10	3,26"
"18,82	3,14	3,28"
"18,85	3,13	3,30"
"18,87	3,15	3,32"
"18,90	3,20	3,35"
"18,92	3,22	3,37"
"18,94	3,26	3,40"
"18,97	3,31	3,44"
"18,99	3,36	3,47"
"19,02	3,39	3,51"
"19,04	3,43	3,54"
"19,07	3,45	3,59"
"19,09	3,49	3,63"
"19,12	3,53	3,67"
"19,14	3,53	3,72"
"19,16	3,59	3,77"
"19,19	3,66	3,83"
"19,21	3,71	3,88"
"19,24	3,78	3,95"
"19,26	3,86	4,01"
"19,29	3,93	4,07"
"19,31	3,97	4,14"
"19,34	4,07	4,21"
"19,36	4,16	4,28"
"19,38	4,21	4,35"
"19,41	4,29	4,43"
"19,43	4,35	4,51"
"19,46	4,42	4,59"
"19,48	4,47	4,67"
"19,51	4,53	4,76"
"19,53	4,63	4,85"
"19,56	4,74	4,94"
"19,58	4,81	5,04"
"19,60	4,92	5,14"
"19,63	5,09	5,24"
"19,65	5,18	5,34"
"19,68	5,29	5,45"
"19,70	5,46	5,55"
"19,73	5,53	5,67"
"19,75	5,61	5,78"
"19,78	5,73	5,90"
"19,80	5,81	6,02"
"19,82	5,92	6,14"
"19,85	6,08	6,26"
"19,87	6,18	6,39"
"19,90	6,33	6,52"
"19,92	6,53	6,65"
"19,95	6,61	6,79"
"19,97	6,77	6,93"
"19,99	6,96	7,07"
"20,02	7,06	7,21"
"20,04	7,16	7,35"
"20,07	7,34	7,49"
"20,09	7,48	7,64"
"20,12	7,61	7,79"
"20,14	7,80	7,93"
"20,17	7,96	8,08"
"20,19	8,14	8,24"
"20,21	8,33	8,39"
"20,24	8,46	8,54"
"20,26	8,66	8,70"
"20,29	8,86	8,85"
"20,31	8,96	9,00"
"20,34	9,14	9,15"
"20,36	9,39	9,30"
"20,39	9,49	9,45"
"20,41	9,65	9,60"
"20,43	9,89	9,75"
"20,46	9,98	9,89"
"20,48	10,10	10,03"
"20,51	10,32	10,18"
"20,53	10,44	10,32"
"20,56	10,62	10,45"
"20,58	10,82	10,58"
"20,61	10,96	10,71"
"20,63	11,14	10,84"
"20,65	11,36	10,96"
"20,68	11,45	11,08"
"20,70	11,58	11,19"
"20,73	11,75	11,30"
"20,75	11,78	11,41"
"20,78	11,84	11,51"
"20,80	11,97	11,60"
"20,83	12,06	11,69"
"20,85	12,15	11,77"
"20,87	12,27	11,85"
"20,90	12,39	11,92"
"20,92	12,46	11,99"
"20,95	12,53	12,05"
"20,97	12,56	12,11"
"21,00	12,61	12,15"
"21,02	12,66	12,20"
"21,05	12,64	12,24"
"21,07	12,66	12,26"
"21,09	12,70	12,29"
"21,12	12,72	12,31"
"21,14	12,72	12,31"
"21,17	12,74	12,32"
"21,19	12,76	12,31"
"21,22	12,72	12,30"
"21,24	12,72	12,29"
"21,26	12,68	12,27"
"21,29	12,65	12,24"
"21,31	12,59	12,21"
"21,34	12,54	12,17"
"21,36	12,48	12,13"
"21,39	12,39	12,08"
"21,41	12,36	12,03"
"21,44	12,31	11,97"
"21,46	12,21	11,90"
"21,48	12,17	11,83"
"21,51	12,06	11,76"
"21,53	11,96	11,68"
"21,56	11,88	11,59"
"21,58	11,80	11,50"
"21,61	11,65	11,41"
"21,63	11,57	11,31"
"21,66	11,46	11,21"
"21,68	11,28	11,11"
"21,70	11,19	11,00"
"21,73	11,07	10,89"
"21,75	10,97	10,78"
"21,78	10,86	10,66"
"21,80	10,74	10,54"
"21,83	10,63	10,42"
"21,85	10,51	10,30"
"21,88	10,36	10,17"
"21,90	10,16	10,04"
"21,92	10,05	9,91"
"21,95	9,87	9,78"
"21,97	9,65	9,65"
"22,00	9,52	9,52"
"22,02	9,36	9,39"
"22,05	9,17	9,25"
"22,07	9,04	9,12"
"22,10	8,93	8,98"
"22,12	8,80	8,85"
"22,14	8,72	8,71"
"22,17	8,62	8,58"
"22,19	8,42	8,44"
"22,22	8,33	8,31"
"22,24	8,13	8,17"
"22,27	7,92	8,04"
"22,29	7,83	7,91"
"22,31	7,67	7,77"
"22,34	7,49	7,64"
"22,36	7,37	7,51"
"22,39	7,26	7,38"
"22,41	7,11	7,26"
"22,44	7,01	7,14"
"22,46	6,90	7,02"
"22,49	6,76	6,90"
"22,51	6,65	6,78"
"22,53	6,50	6,67"
"22,56	6,39	6,56"
"22,58	6,31	6,45"
"22,61	6,19	6,34"
"22,63	6,07	6,23"
"22,66	5,97	6,13"
"22,68	5,85	6,03"
"22,71	5,70	5,93"
"22,73	5,62	5,83"
"22,75	5,54	5,74"
"22,78	5,42	5,65"
"22,80	5,37	5,57"
"22,83	5,29	5,49"
"22,85	5,21	5,41"
"22,88	5,15	5,33"
"22,90	5,07	5,26"
"22,93	4,99	5,19"
"22,95	4,94	5,13"
"22,97	4,84	5,07"
"23,00	4,74	5,01"
"23,02	4,71	4,95"
"23,05	4,64	4,90"
"23,07	4,57	4,85"
"23,10	4,57	4,80"
"23,12	4,54	4,76"
"23,15	4,49	4,72"
"23,17	4,45	4,69"
"23,19	4,41	4,66"
"23,22	4,38	4,63"
"23,24	4,32	4,61"
"23,27	4,32	4,59"
"23,29	4,33	4,58"
"23,32	4,33	4,56"
"23,34	4,32	4,55"
"23,36	4,35	4,55"
"23,39	4,35	4,55"
"23,41	4,33	4,55"
"23,44	4,36	4,55"
"23,46	4,36	4,56"
"23,49	4,37	4,58"
"23,51	4,37	4,60"
"23,54	4,37	4,62"
"23,56	4,39	4,65"
"23,58	4,42	4,68"
"23,61	4,45	4,71"
"23,63	4,50	4,75"
"23,66	4,56	4,80"
"23,68	4,61	4,84"
"23,71	4,65	4,89"
"23,73	4,71	4,95"
"23,76	4,73	5,00"
"23,78	4,79	5,07"
"23,80	4,84	5,13"
"23,83	4,90	5,20"
"23,85	4,98	5,27"
"23,88	5,08	5,35"
"23,90	5,15	5,43"
"23,93	5,24	5,52"
"23,95	5,36	5,60"
"23,98	5,42	5,70"
"24,00	5,53	5,79"
"24,02	5,70	5,89"
"24,05	5,79	5,99"
"24,07	5,88	6,10"
"24,10	6,04	6,22"
"24,12	6,10	6,33"
"24,15	6,18	6,45"
"24,17	6,32	6,57"
"24,20	6,43	6,70"
"24,22	6,57	6,84"
"24,24	6,76	6,98"
"24,27	6,87	7,12"
"24,29	7,03	7,26"
"24,32	7,22	7,41"
"24,34	7,33	7,56"
"24,37	7,51	7,72"
"24,39	7,69	7,88"
"24,42	7,77	8,04"
